tempo,       mem, livreMem, swap, livreSwap, cpu, disponivel, dockerdCPU, dockerdMEM
133625,    402 , 3746 ,   0   , 4194, 0.26   , 5522, 0.0 , .8   
133636,    375 , 3773 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
133647,    374 , 3772 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
133658,    374 , 3772 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
133670,    374 , 3772 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
133681,    375 , 3772 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
133692,    374 , 3772 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
133703,    374 , 3772 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
133715,    374 , 3772 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
133726,    374 , 3771 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
133737,    374 , 3771 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
133748,    375 , 3772 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
133759,    375 , 3772 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
133771,    375 , 3772 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
133782,    375 , 3772 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
133793,    402 , 3744 ,   0   , 4194, 0.26   , 5521, 0.0 , .8   
133804,    375 , 3772 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
133816,    375 , 3772 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
133827,    374 , 3772 ,   0   , 4194, 0.26   , 5548, 0.0 , .8   
133838,    374 , 3771 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
133849,    375 , 3771 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
133860,    375 , 3771 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
133872,    374 , 3771 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
133883,    374 , 3771 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
133894,    374 , 3771 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
133905,    374 , 3771 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
133917,    374 , 3771 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
133928,    374 , 3771 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
133939,    374 , 3770 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
133950,    374 , 3771 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
133961,    374 , 3772 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
133973,    374 , 3771 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
133984,    374 , 3771 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
133995,    374 , 3771 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134006,    374 , 3772 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134018,    374 , 3771 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134029,    374 , 3771 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134040,    374 , 3771 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134051,    373 , 3771 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
134062,    373 , 3771 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134074,    374 , 3770 ,   0   , 4194, 0.26   , 5551, 0.0 , .8   
134085,    374 , 3770 ,   0   , 4194, 0.26   , 5551, 0.0 , .8   
134096,    374 , 3770 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
134107,    374 , 3770 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134119,    374 , 3769 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134130,    374 , 3770 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
134141,    374 , 3769 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134152,    374 , 3770 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134163,    374 , 3770 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134175,    374 , 3770 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134186,    374 , 3771 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134197,    374 , 3770 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134208,    374 , 3770 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134219,    373 , 3770 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134231,    374 , 3770 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134242,    374 , 3770 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134253,    374 , 3769 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134264,    374 , 3769 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134276,    374 , 3769 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134287,    374 , 3769 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134298,    374 , 3769 ,   0   , 4194, 0.26   , 5551, 0.0 , .8   
134309,    374 , 3768 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134320,    374 , 3768 ,   0   , 4194, 0.26   , 5551, 0.0 , .8   
134332,    374 , 3768 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134343,    374 , 3768 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134354,    374 , 3769 ,   0   , 4194, 0.26   , 5551, 0.0 , .8   
134365,    374 , 3769 ,   0   , 4194, 0.26   , 5551, 0.0 , .8   
134376,    375 , 3768 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134388,    374 , 3769 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134399,    374 , 3769 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134410,    374 , 3769 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134421,    374 , 3769 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134433,    374 , 3769 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134444,    374 , 3769 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134455,    374 , 3768 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134466,    374 , 3768 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134477,    374 , 3768 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134489,    374 , 3768 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134500,    374 , 3767 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134511,    374 , 3767 ,   0   , 4194, 0.26   , 5551, 0.0 , .8   
134522,    375 , 3767 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134534,    374 , 3767 ,   0   , 4194, 0.26   , 5551, 0.0 , .8   
134545,    375 , 3767 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134556,    374 , 3768 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134567,    374 , 3768 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134578,    374 , 3768 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134590,    375 , 3768 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134601,    375 , 3768 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134612,    374 , 3768 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134623,    375 , 3767 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134635,    374 , 3767 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134646,    374 , 3767 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134657,    374 , 3767 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134668,    374 , 3767 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
134679,    374 , 3767 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134691,    375 , 3766 ,   0   , 4194, 0.26   , 5551, 0.0 , .8   
134702,    374 , 3766 ,   0   , 4194, 0.26   , 5551, 0.0 , .8   
134713,    374 , 3766 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134724,    374 , 3766 ,   0   , 4194, 0.26   , 5551, 0.0 , .8   
134735,    374 , 3766 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134747,    402 , 3738 ,   0   , 4194, 0.26   , 5522, 0.0 , .8   
134758,    375 , 3766 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134769,    375 , 3766 ,   0   , 4194, 0.26   , 5551, 0.0 , .8   
134780,    374 , 3767 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134792,    375 , 3767 ,   0   , 4194, 0.26   , 5551, 0.0 , .8   
134803,    375 , 3766 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134814,    374 , 3766 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134825,    374 , 3766 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134836,    374 , 3766 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134848,    374 , 3766 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134859,    374 , 3766 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134870,    374 , 3765 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134881,    375 , 3765 ,   0   , 4194, 0.26   , 5551, 0.0 , .8   
134893,    375 , 3765 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134904,    374 , 3765 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134915,    375 , 3765 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
134926,    375 , 3764 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
134937,    402 , 3736 ,   0   , 4194, 0.26   , 5522, 0.0 , .8   
134949,    403 , 3735 ,   0   , 4194, 0.26   , 5521, 5.9 , .8   
134960,    403 , 3735 ,   0   , 4194, 0.26   , 5521, 4.1 , .8   
134971,    375 , 3764 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
134982,    375 , 3764 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
134994,    375 , 3765 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
135005,    376 , 3764 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
135016,    375 , 3764 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
135027,    375 , 3764 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
135038,    376 , 3763 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
135050,    375 , 3763 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
135061,    375 , 3763 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
135072,    375 , 3763 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
135083,    375 , 3763 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
135095,    375 , 3763 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
135106,    375 , 3762 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
135117,    403 , 3735 ,   0   , 4194, 0.26   , 5521, 0.0 , .8   
135128,    403 , 3735 ,   0   , 4194, 0.26   , 5522, 1.8 , .8   
135139,    403 , 3734 ,   0   , 4194, 0.26   , 5522, 6.2 , .8   
135151,    403 , 3734 ,   0   , 4194, 0.26   , 5522, 0.0 , .8   
135162,    404 , 3734 ,   0   , 4194, 0.26   , 5521, 7.1 , .8   
135173,    376 , 3763 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
135184,    376 , 3763 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
135196,    376 , 3763 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
135207,    376 , 3763 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
135218,    375 , 3763 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
135229,    375 , 3763 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
135241,    375 , 3762 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
135252,    375 , 3762 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
135263,    375 , 3762 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
135274,    375 , 3762 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
135286,    376 , 3762 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
135297,    375 , 3762 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
135308,    375 , 3761 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
135319,    375 , 3761 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
135330,    403 , 3733 ,   0   , 4194, 0.26   , 5522, 0.0 , .8   
135342,    403 , 3733 ,   0   , 4194, 0.26   , 5521, 0.0 , .8   
135353,    403 , 3733 ,   0   , 4194, 0.26   , 5521, 0.0 , .8   
135364,    376 , 3761 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
135376,    376 , 3762 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
135387,    376 , 3762 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
135398,    376 , 3762 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
135409,    376 , 3762 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
135420,    375 , 3762 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
135432,    375 , 3762 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
135443,    375 , 3762 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
135454,    375 , 3762 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
135465,    374 , 3762 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
135477,    375 , 3762 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
135488,    375 , 3761 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
135499,    375 , 3761 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
135510,    375 , 3761 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
135521,    375 , 3761 ,   0   , 4194, 0.26   , 5551, 0.0 , .8   
135533,    403 , 3733 ,   0   , 4194, 0.26   , 5523, 0.0 , .8   
135544,    403 , 3733 ,   0   , 4194, 0.26   , 5522, 0.0 , .8   
135555,    403 , 3732 ,   0   , 4194, 0.26   , 5522, 5.9 , .8   
135566,    377 , 3755 ,   0   , 4194, 0.26   , 5531, 6.7 , .8   
135577,    376 , 3761 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
135589,    376 , 3761 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
135600,    376 , 3761 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
135611,    376 , 3761 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
135622,    375 , 3761 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
135634,    375 , 3761 ,   0   , 4194, 0.26   , 5551, 0.0 , .8   
135645,    375 , 3761 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
135656,    375 , 3761 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
135667,    375 , 3760 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
135678,    375 , 3760 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
135690,    375 , 3760 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
135701,    375 , 3760 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
135712,    375 , 3760 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
135723,    403 , 3732 ,   0   , 4194, 0.26   , 5522, 0.0 , .8   
135735,    403 , 3731 ,   0   , 4194, 0.26   , 5522, 6.2 , .8   
135746,    403 , 3731 ,   0   , 4194, 0.26   , 5523, 5.9 , .8   
135757,    403 , 3731 ,   0   , 4194, 0.26   , 5522, 6.2 , .8   
135768,    376 , 3758 ,   0   , 4194, 0.26   , 5545, 6.7 , .8   
135779,    376 , 3759 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
135791,    376 , 3759 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
135802,    376 , 3760 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
135813,    376 , 3759 ,   0   , 4194, 0.26   , 5551, 0.0 , .8   
135824,    375 , 3759 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
135835,    375 , 3760 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
135847,    376 , 3759 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
135858,    376 , 3759 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
135869,    375 , 3759 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
135880,    376 , 3759 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
135892,    375 , 3759 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
135903,    376 , 3758 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
135914,    403 , 3730 ,   0   , 4194, 0.26   , 5522, 0.0 , .8   
135925,    403 , 3730 ,   0   , 4194, 0.26   , 5522, 0.0 , .8   
135937,    403 , 3730 ,   0   , 4194, 0.26   , 5522, 0.0 , .8   
135948,    403 , 3730 ,   0   , 4194, 0.26   , 5521, 0.0 , .8   
135959,    376 , 3757 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
135970,    376 , 3757 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
135981,    376 , 3758 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
135993,    376 , 3758 ,   0   , 4194, 0.26   , 5551, 0.0 , .8   
136004,    376 , 3758 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136015,    376 , 3758 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136026,    375 , 3759 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136037,    375 , 3758 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136049,    375 , 3758 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136060,    375 , 3758 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136071,    376 , 3758 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136082,    376 , 3758 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136094,    375 , 3757 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136105,    376 , 3756 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
136116,    403 , 3729 ,   0   , 4194, 0.26   , 5521, 0.0 , .8   
136127,    403 , 3729 ,   0   , 4194, 0.26   , 5522, 6.2 , .8   
136138,    403 , 3729 ,   0   , 4194, 0.26   , 5522, 0.0 , .8   
136150,    375 , 3757 ,   0   , 4194, 0.26   , 5551, 0.0 , .8   
136161,    376 , 3756 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136172,    376 , 3756 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136183,    376 , 3757 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136194,    376 , 3757 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136206,    376 , 3757 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136217,    376 , 3757 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136228,    376 , 3757 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136239,    376 , 3757 ,   0   , 4194, 0.26   , 5551, 0.0 , .8   
136251,    375 , 3757 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136262,    375 , 3757 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136273,    376 , 3756 ,   0   , 4194, 0.26   , 5551, 0.0 , .8   
136284,    375 , 3756 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136295,    375 , 3757 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136307,    403 , 3728 ,   0   , 4194, 0.26   , 5523, 0.0 , .8   
136318,    403 , 3728 ,   0   , 4194, 0.26   , 5523, 0.0 , .8   
136329,    403 , 3728 ,   0   , 4194, 0.26   , 5522, 0.0 , .8   
136341,    404 , 3727 ,   0   , 4194, 0.26   , 5522, 6.2 , .8   
136352,    376 , 3756 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136363,    376 , 3755 ,   0   , 4194, 0.26   , 5551, 0.0 , .8   
136374,    376 , 3754 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136385,    376 , 3756 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136397,    376 , 3756 ,   0   , 4194, 0.26   , 5551, 0.0 , .8   
136408,    376 , 3756 ,   0   , 4194, 0.26   , 5551, 0.0 , .8   
136419,    376 , 3756 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136430,    376 , 3756 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136441,    376 , 3756 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
136453,    376 , 3755 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136464,    376 , 3755 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
136475,    376 , 3755 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
136486,    376 , 3754 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136498,    377 , 3754 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136509,    404 , 3727 ,   0   , 4194, 0.26   , 5522, 0.0 , .8   
136520,    404 , 3726 ,   0   , 4194, 0.26   , 5522, 0.0 , .8   
136531,    404 , 3726 ,   0   , 4194, 0.26   , 5522, 6.2 , .8   
136543,    376 , 3754 ,   0   , 4194, 0.26   , 5550, 5.9 , .8   
136554,    376 , 3754 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136565,    377 , 3753 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
136576,    377 , 3753 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
136588,    377 , 3754 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
136599,    377 , 3754 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
136610,    377 , 3754 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
136621,    377 , 3754 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136632,    376 , 3754 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136644,    377 , 3754 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
136655,    376 , 3754 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
136666,    377 , 3754 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
136677,    376 , 3754 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
136689,    404 , 3725 ,   0   , 4194, 0.26   , 5522, 0.0 , .8   
136700,    404 , 3726 ,   0   , 4194, 0.26   , 5522, 0.0 , .8   
136711,    404 , 3725 ,   0   , 4194, 0.26   , 5522, 5.9 , .8   
136722,    404 , 3725 ,   0   , 4194, 0.26   , 5521, 6.2 , .8   
136734,    377 , 3753 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
136745,    377 , 3753 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136756,    377 , 3752 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136767,    376 , 3753 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136779,    376 , 3752 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136790,    377 , 3753 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136801,    377 , 3753 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136812,    377 , 3753 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136823,    377 , 3753 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
136835,    377 , 3753 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136846,    376 , 3753 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136857,    377 , 3753 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136868,    377 , 3752 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136879,    404 , 3725 ,   0   , 4194, 0.26   , 5522, 5.9 , .8   
136891,    404 , 3725 ,   0   , 4194, 0.26   , 5522, 0.0 , .8   
136902,    404 , 3725 ,   0   , 4194, 0.26   , 5522, 0.0 , .8   
136913,    404 , 3725 ,   0   , 4194, 0.26   , 5522, 5.9 , .8   
136924,    377 , 3752 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
136936,    376 , 3752 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136947,    375 , 3753 ,   0   , 4194, 0.26   , 5551, 0.0 , .8   
136958,    376 , 3752 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136969,    376 , 3752 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136981,    376 , 3752 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
136992,    376 , 3752 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
137003,    377 , 3752 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
137014,    376 , 3753 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
137025,    376 , 3753 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
137037,    376 , 3752 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
137048,    376 , 3752 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
137059,    376 , 3752 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
137070,    403 , 3725 ,   0   , 4194, 0.26   , 5523, 0.0 , .8   
137082,    403 , 3725 ,   0   , 4194, 0.26   , 5522, 6.2 , .8   
137093,    404 , 3724 ,   0   , 4194, 0.26   , 5522, 0.0 , .8   
137104,    404 , 3723 ,   0   , 4194, 0.26   , 5521, 0.0 , .8   
137115,    376 , 3752 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
137126,    376 , 3752 ,   0   , 4194, 0.26   , 5551, 0.0 , .8   
137138,    376 , 3751 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
137149,    375 , 3751 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
137160,    376 , 3751 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
137171,    376 , 3751 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
137183,    376 , 3750 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
137194,    376 , 3752 ,   0   , 4194, 0.26   , 5551, 0.0 , .8   
137205,    376 , 3752 ,   0   , 4194, 0.26   , 5551, 0.0 , .8   
137216,    376 , 3751 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
137227,    377 , 3752 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
137239,    376 , 3752 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
137250,    376 , 3751 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
137261,    404 , 3723 ,   0   , 4194, 0.26   , 5523, 5.9 , .8   
137272,    404 , 3723 ,   0   , 4194, 0.26   , 5522, 5.9 , .8   
137284,    404 , 3723 ,   0   , 4194, 0.26   , 5522, 0.0 , .8   
137295,    404 , 3723 ,   0   , 4194, 0.26   , 5522, 0.0 , .8   
137306,    377 , 3750 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
137317,    376 , 3750 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
137328,    376 , 3750 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
137340,    376 , 3750 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
137351,    376 , 3749 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
137362,    376 , 3750 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
137373,    376 , 3749 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
137385,    377 , 3749 ,   0   , 4194, 0.26   , 5551, 0.0 , .8   
137396,    377 , 3750 ,   0   , 4194, 0.26   , 5549, 0.0 , .8   
137407,    377 , 3750 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
137418,    377 , 3750 ,   0   , 4194, 0.26   , 5551, 0.0 , .8   
137429,    377 , 3750 ,   0   , 4194, 0.26   , 5550, 0.0 , .8   
